user_id,income_regularity,spending_consistency,bill_payment_ratio,savings_rate,emi_burden_ratio,upi_activity_volume,rent_payment_regularity,cash_withdrawal_ratio,TARGET
USR_1191,0.1018,0.6618,1.0,-1.0,0.2105,5.3333,0.9718,0.2273,1
USR_1192,0.0,0.0,0.6,-0.7828,1.0,3.6667,0.5,0.0792,1
USR_1193,0.5326,0.7097,1.0,0.4748,0.3127,5.8333,0.7585,0.0585,0
USR_1194,0.0,0.4631,0.6667,0.2235,0.1352,4.8333,0.6531,0.093,0
USR_1195,0.0,0.415,1.0,-1.0,0.0379,2.7143,0.7351,0.2855,0
USR_1196,0.0,0.4293,0.75,-0.0132,0.5261,5.8571,0.7293,0.0752,0
USR_1197,0.046,0.6495,1.0,-0.9251,0.1669,7.6667,0.8265,0.1224,1
USR_1198,0.0,0.521,0.6364,-0.0273,0.5444,9.5,0.7103,0.1217,0
USR_1199,0.6514,0.7361,0.7778,0.0483,0.1222,8.1667,0.7376,0.2315,0
USR_1200,0.1428,0.2308,1.0,-0.0689,0.631,7.8571,0.7448,0.0279,1
USR_1201,0.1735,0.7147,0.5455,-0.3655,0.0872,6.6667,0.7792,0.2747,0
USR_1202,0.5754,0.7778,1.0,0.0959,0.3288,9.3333,0.7889,0.1597,0
USR_1203,0.2154,0.6414,0.6,0.3857,0.197,6.8333,0.7148,0.0569,0
USR_1204,0.3622,0.5248,0.9,0.3624,0.183,6.0,0.9448,0.1941,0
USR_1205,0.3989,0.1854,1.0,0.6866,0.0163,4.0,0.803,0.0758,0
USR_1206,0.1871,0.4218,1.0,0.515,0.1551,1.8333,0.5216,0.2112,0
USR_1207,0.1653,0.413,0.7857,0.1531,0.5385,6.8333,0.5,0.0486,0
USR_1208,0.2181,0.637,0.8182,-0.5173,0.1736,8.4286,0.7557,0.1241,0
USR_1209,0.0874,0.596,0.6,0.0779,0.2761,9.5,0.6871,0.099,0
USR_1210,0.3531,0.4807,1.0,0.1628,0.3168,8.3333,0.8153,0.0311,0
USR_1211,0.3905,0.5676,1.0,0.6267,0.1622,6.5,0.7837,0.0771,0
USR_1212,0.0417,0.5516,0.625,-0.5265,0.7281,5.8333,0.685,0.0831,1
USR_1213,0.8635,0.6198,0.875,-1.0,0.342,5.0,0.7148,0.0413,0
USR_1214,0.3712,0.3427,0.6667,0.8131,0.0212,3.2857,0.7014,0.1733,0
USR_1215,0.5148,0.3485,0.625,-0.0651,0.4245,5.0,0.6289,0.1656,0
USR_1216,0.0,0.4841,0.8,-0.7029,0.7155,4.0,0.6595,0.0377,1
USR_1217,0.0607,0.5144,0.7,0.1718,0.4248,7.5,0.7604,0.1207,0
USR_1218,0.4425,0.1247,0.8,0.2405,0.155,4.4286,0.6615,0.1844,0
USR_1219,0.0,0.3879,0.6667,-1.0,0.5995,4.3333,0.8997,0.1649,1
USR_1220,0.0138,0.3997,0.8182,-1.0,0.6561,4.1429,0.8992,0.1406,1
USR_1221,0.0,0.5246,1.0,0.2562,0.1534,3.7143,0.8261,0.1232,0
USR_1222,0.0,0.856,0.7857,0.1261,0.2202,6.5,0.6667,0.0935,0
USR_1223,0.0625,0.6958,0.8,-0.0878,0.1758,5.0,0.7326,0.1024,0
USR_1224,0.0605,0.7306,0.625,0.1251,0.256,4.6667,0.7362,0.0871,0
USR_1225,0.3832,0.4712,0.8889,0.2575,0.1979,7.1429,0.6356,0.1266,0
USR_1226,0.4702,0.4671,0.9333,0.3551,0.2528,6.8333,0.7612,0.0568,0
USR_1227,0.4277,0.5225,0.7059,0.5068,0.0547,8.6667,0.7067,0.1166,0
USR_1228,0.4886,0.4195,1.0,0.4245,0.0768,4.1429,0.7105,0.2094,0
USR_1229,0.3964,0.4985,0.5714,0.0177,0.0384,6.1429,0.7507,0.277,0
USR_1230,0.0,0.5185,1.0,-0.1935,0.0514,2.8333,0.7624,0.1296,0
USR_1231,0.3689,0.4231,1.0,-0.0141,0.4104,6.4286,0.7374,0.1167,0
USR_1232,0.609,0.6364,0.8333,-0.9437,0.9453,6.5,0.7612,0.1893,1
USR_1233,0.5395,0.636,0.5714,0.3332,0.0297,5.6667,0.8891,0.2745,0
USR_1234,0.405,0.4292,1.0,0.3652,0.1504,8.0,0.7026,0.058,0
USR_1235,0.3616,0.7079,1.0,-0.5726,0.1249,7.3333,0.7168,0.0422,0
USR_1236,0.5155,0.5078,0.7,-1.0,0.1633,5.8571,0.6953,0.233,1
USR_1237,0.4089,0.4312,0.5556,0.5605,0.1854,6.2857,0.7523,0.0304,0
USR_1238,0.58,0.5529,1.0,-0.0873,0.5927,8.0,0.7512,0.1079,0
USR_1239,0.6714,0.7225,0.6667,-0.3125,0.2353,7.5,0.73,0.2919,0
USR_1240,0.5389,0.5439,0.8333,0.0626,0.2016,8.8571,0.7303,0.1046,0
USR_1241,0.0,0.4496,0.7273,-1.0,0.5046,6.4286,0.7147,0.1474,1
USR_1242,0.5912,0.3937,0.5714,-1.0,0.3325,5.8333,0.8853,0.2122,1
USR_1243,0.0309,0.157,1.0,-0.0864,0.7453,2.6667,0.741,0.0453,0
USR_1244,0.5359,0.6044,0.7778,-0.208,0.3444,5.0,0.7977,0.0621,0
USR_1245,0.4331,0.7894,0.7692,-0.7759,0.6458,9.0,0.676,0.0805,1
USR_1246,0.4795,0.0,0.6667,0.4194,0.3213,5.5,0.5236,0.0996,0
USR_1247,0.4292,0.4919,1.0,0.6295,0.0969,6.0,0.7143,0.0749,0
USR_1248,0.0,0.0519,1.0,-0.1,0.4785,6.3333,0.7247,0.0298,0
USR_1249,0.326,0.6295,0.7333,-0.4087,0.0838,7.5,0.8073,0.1833,0
USR_1250,0.1599,0.3224,0.8333,-0.3452,0.0822,3.1667,0.7164,0.1865,0
USR_1251,0.1241,0.2847,1.0,0.3649,0.3597,6.7143,0.8152,0.0756,0
USR_1252,0.1833,0.7953,0.7857,0.3316,0.3053,7.8333,0.6693,0.0929,0
USR_1253,0.2321,0.4,0.6667,-1.0,0.3148,2.8333,0.9374,0.154,1
USR_1254,0.4706,0.7598,0.7778,-0.5893,0.5844,8.3333,0.8036,0.1691,1
USR_1255,0.196,0.6031,1.0,-0.2688,0.1246,3.0,0.7694,0.2285,0
USR_1256,0.4983,0.5983,0.9,-0.3754,0.0966,9.5,0.7166,0.1992,0
USR_1257,0.0,0.5781,0.6154,0.5487,0.0815,7.1667,0.6498,0.0647,0
USR_1258,0.1787,0.7132,1.0,0.4108,0.0345,7.5,0.7706,0.0974,0
USR_1259,0.1693,0.7439,0.8333,0.5556,0.0741,6.5,0.747,0.2105,0
USR_1260,0.4749,0.4429,0.75,0.1153,0.4812,5.6667,0.8341,0.045,0
USR_1261,0.5305,0.6116,0.5556,-0.4139,0.1635,9.0,0.7069,0.1357,0
USR_1262,0.4388,0.6964,0.9,0.0105,0.346,10.3333,0.6981,0.0686,0
USR_1263,0.2997,0.5586,1.0,0.4384,0.2961,4.1667,0.8163,0.0783,0
USR_1264,0.3199,0.677,1.0,0.1408,0.0358,4.7143,0.6869,0.2725,0
USR_1265,0.0,0.4927,0.875,0.6292,0.149,4.0,0.6673,0.0322,0
USR_1266,0.0922,0.7164,0.7857,0.0464,0.4817,8.1667,0.6696,0.0306,0
USR_1267,0.4574,0.3778,1.0,0.4884,0.1693,7.6667,0.8934,0.0892,0
USR_1268,0.4478,0.6109,1.0,-1.0,1.0,3.5,0.8207,0.0917,1
USR_1269,0.3028,0.7263,0.6429,0.2879,0.2387,9.2857,0.6587,0.0263,0
USR_1270,0.6302,0.4838,1.0,0.0977,0.0552,2.6667,0.699,0.3541,0
USR_1271,0.1692,0.5937,1.0,-0.2323,0.3492,5.3333,0.7718,0.2065,0
USR_1272,0.4815,0.7569,0.7273,-0.5517,0.3847,9.6667,0.7373,0.1297,0
USR_1273,0.522,0.6417,0.9231,-0.0145,0.17,5.5,0.5912,0.155,0
USR_1274,0.6346,0.7293,0.9231,-0.113,0.2325,7.5,0.7031,0.1481,0
USR_1275,0.0,0.4737,1.0,0.199,0.1906,4.0,0.9638,0.1884,0
USR_1276,0.2201,0.6209,0.625,-0.0414,0.0991,5.2857,0.728,0.3341,0
USR_1277,0.276,0.5154,0.8333,-0.28,0.1749,7.1667,0.7988,0.3531,0
USR_1278,0.4408,0.7335,1.0,0.396,0.3507,7.6667,0.6199,0.1055,0
USR_1279,0.0,0.6038,0.7692,-1.0,0.9981,6.5,0.7512,0.0164,1
USR_1280,0.5447,0.6253,1.0,-0.5644,0.2519,6.0,0.9206,0.0922,0
USR_1281,0.1653,0.5761,1.0,0.5039,0.0301,8.1667,0.7996,0.0593,0
USR_1282,0.4042,0.4993,0.8571,-0.3294,0.0658,8.0,0.8475,0.3467,0
USR_1283,0.5114,0.475,1.0,-0.6305,0.1069,4.6667,0.6872,0.1092,0
USR_1284,0.6097,0.3727,1.0,-0.0143,0.2386,3.6667,0.8327,0.129,0
USR_1285,0.0,0.4295,1.0,0.3366,0.1853,5.3333,0.7812,0.0977,0
USR_1286,0.5154,0.3758,0.7222,-0.1024,0.0485,7.5714,0.833,0.1402,0
USR_1287,0.5355,0.6152,0.875,-0.368,0.1448,4.8333,0.7945,0.0102,0
USR_1288,0.0,0.2911,0.6667,-0.0911,0.2042,2.3333,0.7834,0.1267,0
USR_1289,0.0,0.3751,0.6667,-0.5604,0.7414,3.3333,0.8599,0.0813,1
USR_1290,0.303,0.3437,0.8333,0.3213,0.5114,4.3333,0.5,0.0813,0
USR_1291,0.4883,0.5775,0.7273,-0.2625,0.1837,9.1667,0.7199,0.0818,0
USR_1292,0.2525,0.6511,1.0,-0.2996,0.3949,7.8333,0.7508,0.243,0
USR_1293,0.8633,0.7251,0.7857,0.1771,0.1051,9.5,0.6992,0.28,0
USR_1294,0.177,0.5371,0.5,0.2286,0.1647,4.8333,0.8061,0.064,0
USR_1295,0.3224,0.685,0.7,0.0413,0.4142,6.0,0.8318,0.0524,0
USR_1296,0.0,0.2015,1.0,-1.0,1.0,4.0,0.8065,0.0848,1
USR_1297,0.6184,0.7377,0.6667,-0.9289,0.1178,5.0,0.7573,0.2829,0
USR_1298,0.0934,0.3763,0.7273,-0.6295,0.5241,9.6667,0.7982,0.1185,0
USR_1299,0.512,0.5252,0.8333,0.4732,0.2736,5.8333,0.7136,0.0623,0
USR_1300,0.1687,0.7202,0.875,-0.4204,0.4732,4.0,0.5,0.0677,0
USR_1301,0.4177,0.8349,0.8235,0.5455,0.1802,7.1667,0.8375,0.0751,0
USR_1302,0.5489,0.5677,0.8333,0.37,0.0365,6.5,0.8162,0.1752,0
USR_1303,0.1154,0.4746,0.625,0.5199,0.2418,5.0,0.6539,0.0719,0
USR_1304,0.3537,0.5733,0.8667,-0.6173,0.2275,5.3333,0.6585,0.246,1
USR_1305,0.1493,0.4895,0.6667,0.1732,0.4623,4.3333,0.8222,0.0,0
USR_1306,0.3542,0.4332,0.8333,0.749,0.0694,6.1429,0.6799,0.1423,0
USR_1307,0.1992,0.3861,0.75,0.147,0.4734,7.4286,0.7449,0.0239,0
USR_1308,0.4762,0.6903,0.6667,0.522,0.216,3.8333,0.8126,0.0781,0
USR_1309,0.5399,0.194,0.7778,0.7256,0.0183,6.8333,0.7944,0.094,0
USR_1310,0.7699,0.624,0.6667,-0.7273,0.2891,7.0,0.8068,0.1991,0
USR_1311,0.4171,0.6985,0.7692,-0.6579,0.5168,11.6667,0.7386,0.0743,1
USR_1312,0.5862,0.4826,0.7692,-0.8397,0.0846,7.5714,0.7399,0.227,0
USR_1313,0.3409,0.4988,0.6,-0.1982,0.1704,5.0,0.7632,0.268,1
USR_1314,0.3886,0.5734,1.0,-1.0,0.088,6.7143,0.7164,0.2787,0
USR_1315,0.3117,0.8701,0.7,-0.6748,0.3059,7.0,0.756,0.1252,1
USR_1316,0.5755,0.4102,1.0,-0.4614,0.0545,5.8333,0.6285,0.1804,0
USR_1317,0.2892,0.6204,0.9375,-0.2785,0.5565,7.0,0.6898,0.0839,1
USR_1318,0.1529,0.4283,1.0,0.6368,0.0882,2.8571,0.8303,0.1045,0
USR_1319,0.188,0.5835,0.8,0.0955,0.3359,6.5,0.6232,0.2,0
USR_1320,0.2311,0.6935,0.7222,0.0435,0.4672,10.3333,0.8022,0.0568,0
USR_1321,0.1832,0.4012,0.8462,0.3079,0.2018,6.0,0.7332,0.0911,0
USR_1322,0.6941,0.302,0.8333,-0.0834,0.5753,5.5714,0.7426,0.0693,0
USR_1323,0.1656,0.4151,0.9167,-0.0966,0.4793,7.7143,0.796,0.0194,0
USR_1324,0.6696,0.1953,1.0,0.1576,0.5029,2.3333,0.8187,0.0505,0
USR_1325,0.2539,0.5232,0.6364,-1.0,0.4704,8.5,0.7762,0.2001,1
USR_1326,0.493,0.4478,0.75,-0.9084,0.0401,5.3333,0.7027,0.1528,1
USR_1327,0.0,0.6192,0.7143,0.3495,0.2683,5.3333,0.9194,0.0488,0
USR_1328,0.3092,0.6679,1.0,-1.0,0.1728,8.0,0.747,0.0915,0
USR_1329,0.4846,0.8291,0.75,-0.7578,0.14,6.3333,0.9296,0.2234,1
USR_1330,0.2524,0.4563,0.9091,0.1728,0.2716,5.8333,0.7147,0.1326,0
USR_1331,0.6715,0.6516,1.0,-0.407,0.51,7.0,0.7741,0.0318,1
USR_1332,0.3798,0.5723,0.625,0.1081,0.3763,7.6667,0.6594,0.0361,0
USR_1333,0.5094,0.5717,0.6667,-0.0634,0.2937,4.8333,0.7176,0.1207,0
USR_1334,0.0,0.1473,1.0,-0.5957,0.1477,2.1429,0.6229,0.1357,0
USR_1335,0.2063,0.5252,1.0,0.5437,0.2385,6.5,0.6747,0.044,0
USR_1336,0.2141,0.4154,1.0,-0.0791,0.1393,3.3333,0.7137,0.097,0
USR_1337,0.7885,0.5456,0.6667,-0.7864,0.7524,4.1667,0.7982,0.0777,1
USR_1338,0.4442,0.3187,0.7333,0.425,0.2182,8.8571,0.8602,0.0902,0
USR_1339,0.526,0.742,0.7273,0.2049,0.29,8.6667,0.6531,0.1366,0
USR_1340,0.3738,0.1668,1.0,0.1368,0.4891,3.3333,0.5,0.1447,0
USR_1341,0.0567,0.4649,0.75,0.1318,0.2965,2.6667,0.6964,0.2365,0
USR_1342,0.2197,0.737,0.5,0.3648,0.3774,5.1667,0.844,0.0786,0
USR_1343,0.0,0.1725,1.0,-0.6363,0.7873,4.0,0.909,0.0709,1
USR_1344,0.0,0.5455,0.6667,0.5007,0.3132,7.5,0.9288,0.0633,0
USR_1345,0.2422,0.3135,1.0,0.3361,0.0984,3.8333,0.7998,0.1426,0
USR_1346,0.0,0.1444,0.8571,-1.0,0.32,3.5,0.9892,0.0485,1
USR_1347,0.422,0.5795,1.0,0.3806,0.3005,9.1667,0.763,0.0492,0
USR_1348,0.5877,0.6193,1.0,0.3066,0.0819,7.1667,0.8109,0.2464,0
USR_1349,0.5073,0.6794,0.6,-0.2972,0.3953,4.8333,0.6626,0.2212,0
USR_1350,0.3893,0.6115,0.8889,0.038,0.6308,7.0,0.7428,0.0527,0
USR_1351,0.1542,0.094,0.6667,-0.3525,0.6478,4.5,0.6548,0.0553,1
USR_1352,0.001,0.6004,1.0,-0.0761,0.2225,7.5,0.7309,0.1107,0
USR_1353,0.0816,0.0,0.875,0.3916,0.2299,5.6667,0.5764,0.1696,0
USR_1354,0.4716,0.4426,0.7778,-1.0,0.4238,5.0,0.7761,0.0,1
USR_1355,0.6536,0.4091,1.0,-1.0,0.0816,3.1667,0.5,0.4067,1
USR_1356,0.2703,0.6742,0.7059,-0.4008,0.0459,7.1667,0.7254,0.1235,0
USR_1357,0.2305,0.7644,0.8,-0.6665,0.0979,4.0,0.7797,0.2131,0
USR_1358,0.1989,0.7836,1.0,-0.4522,0.7407,4.8333,0.6682,0.074,0
USR_1359,0.4711,0.5204,1.0,-0.0631,0.3202,8.1667,0.7932,0.1311,0
USR_1360,0.4082,0.7016,1.0,0.1206,0.3594,7.3333,0.816,0.0615,0
USR_1361,0.6439,0.296,1.0,0.3422,0.2435,2.6667,0.5,0.0772,0
USR_1362,0.2888,0.562,0.6667,0.3272,0.1656,5.1667,0.765,0.1692,0
USR_1363,0.7898,0.8237,0.8182,-1.0,0.707,8.8333,0.6272,0.1467,1
USR_1364,0.0,0.5177,0.8462,0.4485,0.1598,5.5,0.6969,0.1206,0
USR_1365,0.0923,0.526,0.7692,0.2823,0.1848,8.3333,0.6956,0.059,0
USR_1366,0.0,0.4409,1.0,-0.1435,0.3123,4.1667,0.6644,0.0102,0
USR_1367,0.3906,0.5714,0.7143,0.0702,0.1562,8.3333,0.7225,0.2179,0
USR_1368,0.6006,0.376,0.6923,-0.5693,0.1676,5.8571,0.6924,0.2657,1
USR_1369,0.17,0.7451,1.0,0.2918,0.2645,3.8333,0.6051,0.0293,0
USR_1370,0.0,0.5204,0.6667,-0.2044,0.2508,4.6667,0.7629,0.1374,0
USR_1371,0.3484,0.785,0.5714,0.0278,0.14,8.1667,0.7652,0.2784,0
USR_1372,0.522,0.6627,0.8333,-0.2186,0.3378,8.3333,0.6848,0.1187,0
USR_1373,0.5003,0.8127,0.6667,-0.0576,0.1765,7.8333,0.7728,0.1669,0
USR_1374,0.3232,0.358,1.0,-0.1806,0.3816,6.5,0.7067,0.1049,0
USR_1375,0.0891,0.4848,0.7,0.3283,0.1715,8.8333,0.743,0.0809,0
USR_1376,0.0331,0.5877,0.5556,0.597,0.1366,5.0,0.7522,0.1795,0
USR_1377,0.6895,0.6949,0.9286,0.5671,0.0458,6.6667,0.7015,0.2035,0
USR_1378,0.0887,0.4946,1.0,-0.267,0.6647,8.6667,0.7711,0.035,1
USR_1379,0.4283,0.3671,0.9375,-0.4933,0.1124,7.1429,0.7492,0.1529,0
USR_1380,0.3349,0.699,1.0,-0.4374,0.1036,6.6667,0.7771,0.1807,0
USR_1381,0.3173,0.4889,1.0,-1.0,0.1188,2.1429,0.6623,0.3113,1
USR_1382,0.5833,0.6724,0.8333,-0.5723,0.4015,10.3333,0.6432,0.1796,0
USR_1383,0.0,0.4939,0.6667,0.6056,0.0956,4.3333,0.6889,0.1544,0
USR_1384,0.0,0.434,1.0,0.4707,0.1707,5.0,0.6094,0.0166,0
USR_1385,0.3877,0.3948,1.0,0.4104,0.2646,3.1667,0.6721,0.0107,0
USR_1386,0.4573,0.5732,0.7857,-0.34,0.2442,7.8571,0.6731,0.2551,0
USR_1387,0.6088,0.5377,0.8571,-1.0,1.0,2.3333,0.7519,0.0942,1
USR_1388,0.4058,0.187,1.0,-0.1791,0.6366,7.5714,0.7411,0.0509,0
USR_1389,0.9104,0.6147,0.5,0.4197,0.2285,3.8333,0.7061,0.0659,0
USR_1390,0.0,0.2537,1.0,0.6906,0.0528,2.6667,0.5,0.189,0
USR_1391,0.3594,0.2992,0.7143,-1.0,0.0798,7.0,0.7767,0.2743,1
USR_1392,0.4305,0.6245,0.5714,-0.0859,0.1362,3.6667,0.5,0.1951,0
USR_1393,0.5111,0.7628,0.8571,-1.0,0.2003,8.3333,0.7228,0.1849,0
USR_1394,0.0,0.5005,0.5714,-1.0,1.0,6.1429,0.7411,0.0531,1
USR_1395,0.3927,0.4307,0.75,-1.0,0.2296,3.5,0.8586,0.4278,1
USR_1396,0.5115,0.74,0.7895,0.4355,0.0909,9.0,0.7603,0.1569,0
USR_1397,0.0,0.0,0.75,-0.3587,0.6911,3.5,0.5221,0.1982,1
USR_1398,0.5955,0.4576,0.5833,-1.0,0.6971,5.2857,0.7457,0.1219,1
USR_1399,0.4431,0.4917,0.6667,0.1256,0.2044,4.6667,0.5853,0.1514,0
USR_1400,0.4258,0.47,0.875,-1.0,0.1788,4.1667,0.4858,0.1112,0
USR_1401,0.0,0.4999,0.625,0.1836,0.5215,4.7143,0.753,0.0573,0
USR_1402,0.5868,0.3416,0.6667,0.1695,0.5443,4.5714,0.7314,0.0465,0
USR_1403,0.1164,0.4756,0.7778,-0.8685,0.0469,3.8333,0.6935,0.2076,1
USR_1404,0.0,0.7449,0.6667,-0.7425,1.0,6.5,0.6815,0.0349,1
USR_1405,0.3413,0.6629,0.5714,-0.7776,0.4154,4.0,0.6153,0.1562,1
USR_1406,0.2446,0.4573,0.8,0.164,0.2562,9.8333,0.7565,0.0625,0
USR_1407,0.5329,0.5404,0.8947,0.2143,0.3722,8.0,0.8223,0.0239,0
USR_1408,0.0,0.6727,0.6667,0.3224,0.2917,7.5,0.8526,0.0438,0
USR_1409,0.3919,0.4907,1.0,-1.0,1.0,6.5,0.84,0.0658,1
USR_1410,0.151,0.4347,1.0,-0.7032,0.1394,3.2857,0.6179,0.1793,1
USR_1411,0.3112,0.6489,0.8889,-0.6047,0.0688,7.1667,0.7068,0.1136,0
USR_1412,0.0,0.5214,0.875,-0.2184,0.4013,7.3333,0.7616,0.1306,0
USR_1413,0.5661,0.7848,0.6875,-0.2547,0.4677,9.6667,0.7831,0.1288,0
USR_1414,0.6004,0.5954,1.0,-0.0254,0.3455,8.3333,0.7421,0.1074,0
USR_1415,0.2814,0.3204,0.6,0.0828,0.352,2.6667,0.7542,0.1901,0
USR_1416,0.2124,0.6459,0.7857,0.429,0.15,7.1667,0.8768,0.0804,0
USR_1417,0.6493,0.6579,1.0,0.2344,0.2337,5.3333,0.5135,0.0582,0
USR_1418,0.4587,0.842,0.6,-0.0022,0.2982,8.8333,0.7702,0.142,0
USR_1419,0.566,0.4386,0.6111,-1.0,0.1818,6.7143,0.8554,0.1221,1
USR_1420,0.681,0.463,0.7143,0.2447,0.3018,8.2857,0.6779,0.161,0
USR_1421,0.163,0.6101,1.0,0.7611,0.0849,3.8333,0.8894,0.0293,0
USR_1422,0.2267,0.4701,0.5455,0.5115,0.0401,6.5,0.7164,0.0563,0
USR_1423,0.4715,0.4312,0.7143,-1.0,0.2048,3.3333,0.6958,0.1818,1
USR_1424,0.0,0.2839,1.0,0.4502,0.0493,3.8333,0.8348,0.0602,0
USR_1425,0.477,0.8005,0.6923,-0.1187,0.3422,8.3333,0.6962,0.0926,1
USR_1426,0.089,0.3178,0.8125,0.0338,0.1919,6.8571,0.7669,0.1042,0
USR_1427,0.6388,0.2963,0.8333,0.3686,0.1721,5.5714,0.6712,0.266,0
USR_1428,0.5128,0.1755,0.75,0.0285,0.2724,4.0,0.7817,0.1133,0
USR_1429,0.4282,0.5993,1.0,-1.0,0.601,8.3333,0.744,0.1807,1
USR_1430,0.0,0.7285,0.7273,-1.0,0.3949,7.6667,0.747,0.19,1
USR_1431,0.4713,0.3394,0.8889,-1.0,0.0374,5.5,0.7969,0.2523,1
USR_1432,0.5525,0.5953,1.0,0.2802,0.1761,7.1667,0.7709,0.1486,0
USR_1433,0.3474,0.3293,1.0,0.5875,0.0861,6.0,0.7701,0.009,0
USR_1434,0.4353,0.5553,0.6,0.0329,0.1433,6.5714,0.7805,0.129,0
USR_1435,0.1577,0.437,0.7857,-0.0225,0.2461,7.4286,0.7016,0.1611,0
USR_1436,0.4111,0.515,0.8,-1.0,0.4768,9.5,0.7758,0.1816,1
USR_1437,0.4972,0.651,0.5714,-1.0,0.4637,2.8333,0.7706,0.2515,1
USR_1438,0.6868,0.4738,0.6842,0.2962,0.2172,7.7143,0.7695,0.1428,0
USR_1439,0.316,0.3878,0.9231,0.051,0.3309,7.6667,0.7342,0.0487,0
USR_1440,0.0,0.3042,1.0,0.3163,0.3735,2.8333,0.5,0.1031,0
USR_1441,0.5027,0.647,0.875,-0.1271,0.3424,7.3333,0.7581,0.0633,0
USR_1442,0.2872,0.0771,0.8,-1.0,1.0,3.0,0.7545,0.1295,1
USR_1443,0.0512,0.1382,0.8,0.2856,0.2077,3.0,0.5743,0.0849,0
USR_1444,0.0,0.36,0.8,-0.1128,0.3734,3.1667,0.6494,0.061,0
USR_1445,0.6786,0.5354,0.6364,-1.0,0.0536,5.7143,0.7195,0.2689,0
USR_1446,0.5314,0.437,0.8462,-0.0906,0.2601,6.8333,0.8384,0.1568,0
USR_1447,0.6093,0.7762,0.7368,0.3553,0.1572,7.8333,0.7109,0.11,0
USR_1448,0.4195,0.7086,1.0,-0.2509,0.0752,6.1667,0.7513,0.0836,0
USR_1449,0.343,0.7646,1.0,-1.0,0.2868,6.8333,0.751,0.1789,1
USR_1450,0.6473,0.4124,1.0,-0.1733,0.2708,6.8571,0.8014,0.1215,0
USR_1451,0.3813,0.8107,0.75,0.0182,0.3109,6.6667,0.6653,0.1799,0
USR_1452,0.2501,0.4561,1.0,-0.9379,0.2765,2.4286,0.7905,0.2874,0
USR_1453,0.5754,0.6578,0.8462,-1.0,0.1744,8.0,0.7147,0.2349,1
USR_1454,0.0,0.4727,0.5714,0.1193,0.4523,7.3333,0.7186,0.0754,0
USR_1455,0.3547,0.4992,1.0,-0.6755,0.1362,4.3333,0.809,0.2062,0
USR_1456,0.6083,0.5202,1.0,0.714,0.0623,3.6667,0.9954,0.1493,0
USR_1457,0.6816,0.3057,0.8889,0.0799,0.2827,5.4286,0.7337,0.1337,0
USR_1458,0.3991,0.4654,0.6667,0.4333,0.0371,7.7143,0.708,0.1975,0
USR_1459,0.5438,0.744,0.7857,-0.2103,0.3007,9.8333,0.815,0.1473,0
USR_1460,0.4836,0.4847,0.5714,0.5664,0.1062,2.8333,0.924,0.1738,0
USR_1461,0.0,0.0974,1.0,0.5403,0.1623,3.3333,0.703,0.1255,0
USR_1462,0.4028,0.5722,0.8,0.471,0.2684,6.3333,0.6984,0.0421,0
USR_1463,0.3325,0.3313,1.0,-0.2345,0.1489,3.0,0.9975,0.1766,0
USR_1464,0.263,0.6256,0.5,-0.3646,0.5341,3.6667,0.6698,0.2375,0
USR_1465,0.0,0.7061,0.8235,-0.1986,0.1647,8.0,0.7591,0.1281,0
USR_1466,0.2105,0.3972,0.8571,0.7389,0.025,4.8333,0.714,0.187,0
USR_1467,0.1983,0.7752,1.0,-0.1215,0.3616,5.0,0.6994,0.05,0
USR_1468,0.6334,0.3242,0.8,0.1038,0.5456,8.7143,0.7261,0.0327,0
USR_1469,0.0401,0.735,0.6,0.068,0.4701,5.5,0.7103,0.054,0
USR_1470,0.0,0.4799,1.0,-0.6431,0.7564,3.5,0.7916,0.0872,1
USR_1471,0.2814,0.3845,0.75,-0.3266,0.1592,11.0,0.7185,0.0528,0
USR_1472,0.4017,0.5829,0.8889,0.2459,0.2309,7.6667,0.7158,0.0719,0
USR_1473,0.524,0.4765,0.75,0.0572,0.1897,3.0,0.7447,0.3144,0
USR_1474,0.0,0.4779,0.7143,0.3454,0.139,3.8333,0.8472,0.0,0
USR_1475,0.5945,0.646,0.7143,-0.6093,0.2133,6.6667,0.6829,0.2361,0
USR_1476,0.0,0.2098,1.0,0.4919,0.2773,3.5,0.5,0.0417,0
USR_1477,0.2968,0.1586,0.8333,0.6378,0.1873,2.8571,0.8075,0.025,0
USR_1478,0.0,0.5335,0.5882,0.2987,0.3678,10.1667,0.7652,0.0394,0
USR_1479,0.098,0.7035,1.0,-0.4787,0.3086,5.6667,0.6413,0.0729,1
USR_1480,0.4225,0.6211,0.75,0.4249,0.2428,6.0,0.6861,0.0804,0
USR_1481,0.3249,0.3814,0.6111,-0.3714,0.1705,6.6667,0.7573,0.1297,0
USR_1482,0.6251,0.4194,0.6923,-0.2262,0.3443,9.0,0.6912,0.1367,0
USR_1483,0.4194,0.7805,0.6667,-0.0135,0.3194,5.0,0.9365,0.2918,0
USR_1484,0.7367,0.4612,1.0,0.0485,0.3541,4.6667,0.7299,0.0637,0
USR_1485,0.7148,0.4474,1.0,-1.0,0.323,7.0,0.8019,0.2698,1
USR_1486,0.9294,0.4503,0.7647,-1.0,0.2154,7.8333,0.6224,0.1647,1
USR_1487,0.4608,0.3842,1.0,0.3902,0.0737,6.1667,0.9102,0.2238,0
USR_1488,0.3431,0.3694,0.5833,0.4403,0.2945,9.8333,0.7469,0.0805,0
