user_id,age,employment_type,loan_type,monthly_income,cibil_score,existing_emi,account_age_months,state
USR_1602,42,salaried,two_wheeler,94637,,14321.97,117,TN
USR_1603,25,salaried,xpress_credit,132353,,66619.86,102,MH
USR_1604,42,self_employed,xpress_credit,139576,,18012.96,3,MH
USR_1605,54,student,xpress_credit,9541,812.0,5996.09,85,KL
USR_1606,32,student,xpress_credit,8248,746.0,1102.99,20,UP
USR_1607,33,self_employed,two_wheeler,104593,,38763.03,14,WB
USR_1608,22,salaried,two_wheeler,66943,,36569.38,36,KA
USR_1609,32,salaried,xpress_credit,40874,,5126.06,56,KL
USR_1610,34,salaried,xpress_credit,72033,627.0,43212.76,50,KA
USR_1611,35,student,xpress_credit,10137,,2510.65,83,AP
USR_1612,62,salaried,xpress_credit,16067,,5355.07,99,TN
USR_1613,69,salaried,two_wheeler,35773,,3078.79,68,KA
USR_1614,50,salaried,xpress_power,86745,707.0,43280.05,51,TN
USR_1615,71,salaried,xpress_credit,128583,,24477.04,19,KL
USR_1616,24,retired,xpress_power,16953,,9576.92,4,RJ
USR_1617,55,gig_worker,xpress_credit,30644,562.0,14505.58,72,DL
USR_1618,42,self_employed,xpress_power,171233,559.0,63674.97,50,KA
USR_1619,61,gig_worker,xpress_credit,11599,,655.9,112,RJ
USR_1620,30,gig_worker,xpress_credit,14513,,8319.68,99,DL
USR_1621,68,salaried,xpress_credit,124762,,21811.8,85,UP
USR_1622,23,salaried,two_wheeler,135355,,35253.19,87,KL
USR_1623,67,salaried,two_wheeler,144354,671.0,28096.87,75,RJ
USR_1624,48,student,two_wheeler,7248,678.0,2263.7,74,TN
USR_1625,59,salaried,xpress_credit,67044,,42200.56,96,RJ
USR_1626,49,self_employed,xpress_credit,122293,,37172.96,22,TN
USR_1627,60,salaried,xpress_power,38504,686.0,15968.68,76,GJ
USR_1628,47,salaried,two_wheeler,50934,,29077.81,115,RJ
USR_1629,44,salaried,two_wheeler,97702,820.0,37771.54,39,AP
USR_1630,23,salaried,xpress_credit,60266,740.0,5063.95,79,MH
USR_1631,27,salaried,xpress_credit,61698,,6778.35,58,KL
USR_1632,46,self_employed,xpress_power,41566,578.0,27239.17,10,WB
USR_1633,30,salaried,xpress_credit,71878,662.0,26228.81,85,MH
USR_1634,70,salaried,xpress_power,21734,,4942.23,39,GJ
USR_1635,36,retired,xpress_credit,30373,769.0,6796.39,30,RJ
USR_1636,61,salaried,xpress_power,77931,738.0,39982.98,34,KL
USR_1637,56,self_employed,xpress_power,51848,709.0,8215.05,18,RJ
USR_1638,62,gig_worker,two_wheeler,25952,713.0,8421.16,40,DL
USR_1639,22,salaried,xpress_credit,127673,674.0,73861.16,101,KL
USR_1640,32,salaried,xpress_credit,100745,768.0,41186.68,21,RJ
USR_1641,21,self_employed,xpress_credit,196894,,44891.37,30,UP
USR_1642,30,retired,two_wheeler,46535,795.0,14184.76,104,KL
USR_1643,20,retired,two_wheeler,41622,,21951.63,14,UP
USR_1644,63,salaried,two_wheeler,120922,557.0,6914.4,51,UP
USR_1645,21,self_employed,xpress_power,115879,555.0,29796.99,29,GJ
USR_1646,20,gig_worker,xpress_credit,22255,689.0,9351.17,13,GJ
USR_1647,41,self_employed,two_wheeler,92911,,62413.9,76,KL
USR_1648,68,retired,xpress_power,24717,,14659.61,65,TN
USR_1649,29,farmer,two_wheeler,15807,,8418.39,42,TN
USR_1650,23,self_employed,xpress_power,18382,639.0,9141.61,10,MH
USR_1651,40,self_employed,xpress_credit,91046,627.0,5748.77,96,TN
USR_1652,66,gig_worker,xpress_power,10069,,649.41,20,KA
USR_1653,60,salaried,xpress_credit,68294,,11337.8,79,MH
USR_1654,46,salaried,two_wheeler,48521,820.0,30880.04,67,RJ
USR_1655,49,retired,two_wheeler,47712,,4398.31,79,RJ
USR_1656,32,self_employed,xpress_credit,139526,,60766.82,95,GJ
USR_1657,28,salaried,xpress_power,96551,,17344.06,100,TN
USR_1658,70,retired,xpress_credit,51326,707.0,33222.64,55,WB
USR_1659,26,self_employed,xpress_power,89865,747.0,37732.37,117,DL
USR_1660,28,gig_worker,two_wheeler,29527,810.0,13115.82,86,UP
USR_1661,35,student,xpress_credit,11794,,779.89,16,WB
USR_1662,71,gig_worker,xpress_credit,31201,662.0,10325.9,21,WB
USR_1663,67,retired,xpress_credit,31881,811.0,16028.35,55,RJ
USR_1664,62,gig_worker,xpress_power,24022,726.0,11468.97,29,AP
USR_1665,62,gig_worker,two_wheeler,33444,,13493.62,99,UP
USR_1666,23,salaried,xpress_power,55002,592.0,37169.86,91,MH
USR_1667,63,gig_worker,two_wheeler,20270,,1027.82,30,KL
USR_1668,38,retired,two_wheeler,37527,579.0,8537.5,113,UP
USR_1669,36,salaried,xpress_power,52355,593.0,25561.26,78,GJ
USR_1670,54,salaried,xpress_credit,30797,671.0,16814.84,71,RJ
USR_1671,65,self_employed,two_wheeler,193340,,105874.23,114,RJ
USR_1672,63,gig_worker,two_wheeler,30829,,14240.71,32,DL
USR_1673,43,self_employed,xpress_power,90294,,17754.24,53,MH
USR_1674,38,salaried,xpress_power,16908,684.0,8146.68,65,GJ
USR_1675,19,retired,xpress_power,42615,,20000.89,14,MH
USR_1676,37,salaried,xpress_power,40176,698.0,22964.35,8,KA
USR_1677,48,self_employed,xpress_credit,126751,695.0,66580.9,52,TN
USR_1678,32,salaried,two_wheeler,36584,741.0,2939.66,105,KA
USR_1679,51,self_employed,xpress_power,15362,627.0,1450.57,38,TN
USR_1680,52,salaried,xpress_credit,132632,705.0,55411.22,8,UP
USR_1681,51,student,two_wheeler,11122,,3437.29,104,GJ
USR_1682,29,self_employed,two_wheeler,108831,,72758.13,67,WB
USR_1683,29,self_employed,two_wheeler,51992,,35189.2,79,AP
USR_1684,68,self_employed,xpress_power,55511,,37701.97,72,DL
USR_1685,47,salaried,xpress_power,59345,827.0,31993.29,99,WB
USR_1686,64,farmer,xpress_credit,9901,847.0,3289.53,92,DL
USR_1687,29,self_employed,xpress_credit,186173,,114403.43,66,KA
USR_1688,19,gig_worker,xpress_power,38481,602.0,10672.79,61,KA
USR_1689,53,student,two_wheeler,6358,,2854.95,74,KA
USR_1690,48,salaried,xpress_credit,95636,680.0,21516.81,109,WB
USR_1691,57,self_employed,xpress_power,150817,735.0,26350.73,73,KA
USR_1692,24,salaried,two_wheeler,16320,573.0,9543.88,65,WB
USR_1693,34,farmer,xpress_credit,8851,808.0,4493.26,10,AP
USR_1694,50,farmer,two_wheeler,13822,717.0,1591.43,68,TN
USR_1695,21,self_employed,xpress_power,32205,,22112.69,82,RJ
USR_1696,66,retired,xpress_credit,43086,586.0,4923.33,86,AP
USR_1697,68,farmer,xpress_power,14047,,8295.68,109,DL
USR_1698,24,self_employed,xpress_power,82439,,13460.73,32,KL
USR_1699,40,gig_worker,two_wheeler,31795,,10346.11,14,RJ
USR_1700,61,salaried,xpress_credit,85366,,39066.89,9,TN
USR_1701,45,salaried,two_wheeler,127889,559.0,24048.37,48,TN
USR_1702,28,self_employed,xpress_credit,129746,754.0,25291.83,109,MH
USR_1703,34,salaried,two_wheeler,115965,,35129.27,110,KL
USR_1704,70,self_employed,xpress_power,44142,771.0,24045.11,29,MH
USR_1705,70,self_employed,xpress_power,165798,,67134.26,76,MH
USR_1706,47,farmer,xpress_power,14748,692.0,4005.49,54,WB
USR_1707,39,gig_worker,two_wheeler,35821,,13497.69,23,WB
USR_1708,60,salaried,two_wheeler,112445,,33078.13,36,WB
USR_1709,46,salaried,xpress_credit,39996,580.0,3806.1,65,WB
USR_1710,35,salaried,xpress_power,49169,,20212.43,49,MH
USR_1711,34,salaried,xpress_power,132419,,17474.91,96,GJ
USR_1712,68,student,xpress_power,11215,575.0,3855.93,71,GJ
USR_1713,27,gig_worker,xpress_power,11712,831.0,7841.95,55,KL
USR_1714,56,self_employed,xpress_credit,65919,666.0,24306.17,96,RJ
USR_1715,64,farmer,two_wheeler,15041,,1579.57,6,MH
USR_1716,21,farmer,two_wheeler,8854,,5553.28,46,MH
USR_1717,48,salaried,two_wheeler,133992,,63063.83,50,GJ
USR_1718,69,salaried,xpress_power,105485,,56003.33,114,KA
USR_1719,64,salaried,xpress_power,137238,640.0,67406.31,29,RJ
USR_1720,70,salaried,xpress_power,99117,,53849.57,75,DL
USR_1721,35,self_employed,two_wheeler,100141,660.0,59454.47,107,TN
USR_1722,51,student,xpress_credit,8362,808.0,894.96,99,RJ
USR_1723,23,salaried,two_wheeler,149116,,97480.5,118,GJ
USR_1724,47,salaried,two_wheeler,149078,,34009.94,36,TN
USR_1725,41,salaried,xpress_power,88638,565.0,57952.89,106,MH
USR_1726,33,self_employed,xpress_power,176730,,79336.38,38,KL
USR_1727,45,self_employed,xpress_power,109152,,41261.38,63,RJ
USR_1728,60,farmer,xpress_credit,19755,801.0,4662.6,57,KL
USR_1729,27,salaried,xpress_power,114500,704.0,33400.69,15,TN
USR_1730,61,salaried,xpress_power,80428,,44889.67,26,KA
USR_1731,55,salaried,xpress_credit,21563,754.0,3103.11,1,GJ
USR_1732,34,gig_worker,xpress_power,28449,808.0,11298.98,89,DL
USR_1733,19,self_employed,xpress_credit,193257,830.0,24535.51,44,KA
USR_1734,42,student,two_wheeler,8924,,1960.89,103,AP
USR_1735,46,salaried,xpress_power,39022,,13824.44,71,DL
USR_1736,39,salaried,two_wheeler,59361,,25903.13,56,MH
USR_1737,40,self_employed,xpress_power,68465,,34110.42,112,TN
USR_1738,28,salaried,xpress_power,145744,666.0,31230.42,68,RJ
USR_1739,29,self_employed,xpress_credit,160716,729.0,67521.81,63,KA
USR_1740,70,self_employed,xpress_credit,76846,,39313.97,84,AP
USR_1741,70,gig_worker,two_wheeler,23634,,12151.07,63,AP
USR_1742,44,gig_worker,xpress_credit,34416,806.0,2577.75,21,MH
USR_1743,39,salaried,xpress_credit,123558,,49011.72,45,RJ
USR_1744,49,salaried,two_wheeler,83340,676.0,8751.34,66,RJ
USR_1745,26,retired,two_wheeler,31831,694.0,16212.94,27,WB
USR_1746,32,salaried,xpress_power,31208,583.0,6047.92,8,MH
USR_1747,64,salaried,two_wheeler,108949,572.0,26415.05,9,UP
USR_1748,66,salaried,xpress_credit,67499,838.0,35813.2,48,MH
USR_1749,47,self_employed,xpress_credit,16472,563.0,8669.21,59,RJ
USR_1750,20,student,xpress_credit,8642,745.0,4814.67,92,TN
USR_1751,47,student,two_wheeler,3933,,2052.55,29,RJ
USR_1752,53,salaried,xpress_power,135738,721.0,21051.2,8,DL
USR_1753,19,gig_worker,xpress_credit,24120,,10149.64,61,KL
USR_1754,65,salaried,xpress_credit,58315,634.0,33465.2,47,WB
USR_1755,43,salaried,xpress_credit,45694,,16000.86,18,DL
USR_1756,63,farmer,xpress_power,28057,702.0,3184.67,74,AP
USR_1757,49,student,two_wheeler,7670,564.0,4442.04,94,KL
USR_1758,25,salaried,two_wheeler,71959,,40560.33,24,AP
USR_1759,57,salaried,xpress_credit,50085,,2987.05,32,KA
USR_1760,30,retired,two_wheeler,56339,828.0,29425.47,21,MH
USR_1761,47,retired,two_wheeler,30455,,17866.29,108,RJ
USR_1762,18,salaried,two_wheeler,40727,718.0,7772.6,77,MH
USR_1763,21,salaried,xpress_power,71790,,33664.82,91,GJ
USR_1764,38,salaried,xpress_credit,24815,698.0,6012.15,3,WB
USR_1765,21,salaried,xpress_credit,136347,573.0,65581.68,101,RJ
USR_1766,30,student,two_wheeler,12510,625.0,6565.55,47,TN
USR_1767,54,salaried,xpress_power,113679,778.0,73634.69,58,DL
USR_1768,35,self_employed,two_wheeler,193343,636.0,49645.07,62,RJ
USR_1769,21,salaried,xpress_power,32373,724.0,11421.72,88,GJ
USR_1770,35,salaried,xpress_credit,109242,,36705.76,91,RJ
USR_1771,65,farmer,xpress_power,29395,837.0,5059.72,117,RJ
USR_1772,69,gig_worker,xpress_power,23720,653.0,12315.53,82,MH
USR_1773,65,salaried,xpress_power,91202,552.0,54732.76,5,KL
USR_1774,27,farmer,two_wheeler,7394,,1128.23,27,KA
USR_1775,40,salaried,xpress_credit,36536,657.0,4202.39,49,KL
USR_1776,70,student,xpress_power,11817,574.0,5373.02,11,GJ
USR_1777,34,gig_worker,xpress_power,16389,,7888.22,119,KL
USR_1778,25,self_employed,two_wheeler,198186,,85819.82,70,WB
USR_1779,20,self_employed,two_wheeler,69395,,21778.03,7,RJ
USR_1780,57,self_employed,xpress_credit,44111,,17716.39,84,MH
USR_1781,56,salaried,xpress_power,101916,788.0,65006.61,116,KA
USR_1782,22,salaried,two_wheeler,58614,823.0,36236.26,1,MH
USR_1783,60,self_employed,xpress_credit,107686,,10341.04,40,GJ
USR_1784,35,gig_worker,xpress_power,38044,615.0,15878.14,75,KL
USR_1785,39,gig_worker,xpress_credit,20446,,11082.91,15,AP
USR_1786,54,student,xpress_power,4003,645.0,743.54,7,RJ
USR_1787,51,self_employed,xpress_power,69430,592.0,21343.88,112,AP
USR_1788,20,self_employed,xpress_credit,147022,,93277.29,52,MH
USR_1789,26,salaried,xpress_power,122437,,7500.72,22,RJ
USR_1790,43,self_employed,xpress_credit,116948,720.0,31038.72,82,DL
USR_1791,55,retired,xpress_credit,52837,716.0,35537.24,99,KA
USR_1792,40,salaried,xpress_power,117667,589.0,8359.53,81,MH
USR_1793,24,self_employed,xpress_power,113542,,65276.56,92,AP
USR_1794,36,self_employed,xpress_power,143236,,66207.05,51,KA
USR_1795,70,self_employed,xpress_power,183602,751.0,116581.47,90,KL
USR_1796,48,farmer,two_wheeler,23688,,2922.27,66,DL
USR_1797,68,salaried,xpress_credit,38118,,12474.47,1,KA
USR_1798,49,student,xpress_power,11291,,6583.09,50,KL
USR_1799,62,salaried,two_wheeler,110561,672.0,68599.26,75,MH
USR_1800,23,self_employed,xpress_power,132080,648.0,26044.65,107,TN
USR_1801,54,gig_worker,xpress_credit,13783,734.0,3145.46,8,DL
USR_1802,50,self_employed,two_wheeler,114570,689.0,55637.55,21,DL
USR_1803,38,salaried,xpress_credit,137304,726.0,76365.71,73,WB
USR_1804,49,salaried,two_wheeler,105693,,20071.24,28,KL
USR_1805,32,self_employed,xpress_power,58070,559.0,17126.74,33,RJ
USR_1806,24,self_employed,xpress_power,163515,821.0,99671.51,5,GJ
USR_1807,69,salaried,xpress_credit,15037,,7245.49,77,MH
USR_1808,61,gig_worker,xpress_credit,15296,763.0,6233.0,58,AP
USR_1809,54,student,two_wheeler,6190,700.0,3955.24,57,KL
USR_1810,23,salaried,xpress_power,45284,677.0,29464.18,107,MH
USR_1811,25,student,two_wheeler,12820,630.0,745.93,109,DL
USR_1812,26,salaried,two_wheeler,149718,556.0,57020.31,3,UP
USR_1813,68,gig_worker,xpress_credit,38792,,19148.17,1,KL
USR_1814,47,salaried,xpress_power,145085,739.0,38951.05,17,KL
USR_1815,65,student,xpress_power,10975,590.0,4935.54,89,WB
USR_1816,68,student,two_wheeler,11330,,6250.49,38,AP
USR_1817,34,student,xpress_power,3073,,1862.67,25,WB
USR_1818,58,salaried,xpress_power,54427,781.0,30175.11,67,AP
USR_1819,18,self_employed,two_wheeler,179964,731.0,74634.95,87,TN
USR_1820,61,gig_worker,two_wheeler,39952,,13340.2,116,KL
USR_1821,69,self_employed,two_wheeler,87259,,41137.6,22,RJ
USR_1822,39,salaried,two_wheeler,98481,656.0,9919.08,14,KL
USR_1823,50,retired,xpress_power,25735,,12100.08,2,TN
USR_1824,32,self_employed,xpress_power,93443,811.0,22434.69,118,UP
USR_1825,63,salaried,two_wheeler,97018,,60927.77,106,GJ
USR_1826,20,self_employed,xpress_credit,182304,,54489.88,24,GJ
USR_1827,44,salaried,xpress_power,134599,,30701.21,84,DL
USR_1828,58,gig_worker,xpress_credit,13892,827.0,6831.93,22,MH
USR_1829,63,salaried,xpress_credit,38908,738.0,13589.69,23,DL
USR_1830,32,self_employed,two_wheeler,15656,,866.25,87,GJ
USR_1831,49,gig_worker,xpress_credit,23679,803.0,4179.56,87,DL
USR_1832,50,salaried,xpress_power,63465,,37447.16,103,DL
USR_1833,51,gig_worker,xpress_credit,38750,,10531.53,33,TN
USR_1834,67,farmer,xpress_power,13548,,1243.07,73,TN
USR_1835,67,retired,xpress_credit,50117,591.0,33616.9,31,DL
USR_1836,69,retired,xpress_power,45719,,15114.85,20,MH
USR_1837,37,salaried,two_wheeler,30624,,8606.63,109,UP
USR_1838,57,salaried,two_wheeler,25108,739.0,15362.79,70,MH
USR_1839,50,self_employed,two_wheeler,88886,,32729.12,88,AP
USR_1840,66,salaried,xpress_credit,132339,614.0,65346.81,43,MH
USR_1841,66,student,xpress_power,8311,788.0,4397.41,69,KL
USR_1842,31,gig_worker,two_wheeler,34832,,8621.09,114,GJ
USR_1843,53,salaried,xpress_credit,137318,588.0,94269.47,12,DL
USR_1844,36,self_employed,xpress_power,153907,,25557.7,112,TN
USR_1845,60,self_employed,xpress_power,43519,,14464.54,89,MH
USR_1846,41,salaried,xpress_power,119668,764.0,26778.59,11,UP
USR_1847,41,farmer,xpress_credit,11900,815.0,715.75,100,WB
USR_1848,65,student,xpress_credit,11433,,1533.14,4,KL
USR_1849,40,salaried,two_wheeler,112694,,78761.78,119,TN
USR_1850,67,gig_worker,two_wheeler,24277,569.0,6867.83,97,AP
USR_1851,32,salaried,two_wheeler,24457,,16962.67,86,WB
USR_1852,52,retired,two_wheeler,44003,736.0,7975.98,95,UP
USR_1853,35,retired,xpress_power,41016,692.0,3582.05,72,GJ
USR_1854,32,retired,xpress_power,55331,604.0,20993.09,26,UP
USR_1855,22,salaried,xpress_credit,23833,,3271.2,55,WB
USR_1856,37,retired,two_wheeler,56523,753.0,9689.46,63,TN
USR_1857,19,salaried,xpress_credit,130637,,33819.18,30,RJ
USR_1858,54,self_employed,xpress_power,118621,,73197.29,55,WB
USR_1859,21,gig_worker,xpress_credit,26748,,16919.38,100,DL
USR_1860,48,self_employed,xpress_power,111150,579.0,19213.51,68,AP
USR_1861,22,gig_worker,xpress_power,14473,,4451.07,45,TN
USR_1862,70,gig_worker,xpress_credit,11756,,7382.74,59,KA
USR_1863,22,salaried,xpress_credit,86455,,21540.06,13,WB
USR_1864,41,self_employed,xpress_credit,170882,603.0,79074.5,37,AP
USR_1865,58,gig_worker,two_wheeler,37778,,11985.25,65,KL
USR_1866,20,gig_worker,xpress_power,28848,790.0,10717.42,72,KA
USR_1867,36,salaried,two_wheeler,56247,,22615.06,19,WB
USR_1868,43,student,xpress_credit,12967,773.0,7580.18,3,WB
USR_1869,68,salaried,xpress_power,114423,,76222.44,43,KL
USR_1870,46,salaried,xpress_credit,101706,,46440.15,82,KL
USR_1871,24,gig_worker,xpress_credit,38582,,13659.42,3,UP
USR_1872,55,salaried,xpress_credit,39067,646.0,25716.66,22,KL
USR_1873,69,self_employed,xpress_power,50151,687.0,34661.16,40,WB
USR_1874,71,salaried,two_wheeler,26251,814.0,17362.77,99,AP
USR_1875,53,self_employed,xpress_power,91443,,38755.66,102,RJ
USR_1876,36,salaried,two_wheeler,44767,777.0,5021.59,37,DL
USR_1877,47,salaried,xpress_power,92015,807.0,20918.21,96,GJ
USR_1878,31,retired,two_wheeler,31951,668.0,7518.54,33,DL
USR_1879,69,gig_worker,xpress_credit,30178,788.0,17079.19,115,GJ
USR_1880,20,student,xpress_credit,8269,738.0,5048.18,29,DL
USR_1881,59,salaried,xpress_power,144716,,88442.79,2,WB
USR_1882,29,self_employed,two_wheeler,167381,799.0,32607.53,35,TN
USR_1883,65,self_employed,xpress_power,148732,,89230.75,22,GJ
USR_1884,44,gig_worker,two_wheeler,19643,769.0,13588.13,9,GJ
USR_1885,51,gig_worker,xpress_power,10860,769.0,1509.84,16,AP
USR_1886,28,salaried,xpress_power,43807,,23340.58,3,RJ
USR_1887,57,retired,two_wheeler,34133,,15915.09,79,KL
USR_1888,48,gig_worker,xpress_credit,23093,753.0,9564.56,41,AP
USR_1889,22,gig_worker,xpress_power,34040,,6598.13,74,WB
USR_1890,19,salaried,two_wheeler,125282,654.0,27326.03,60,KA
USR_1891,68,salaried,two_wheeler,91737,812.0,39333.98,33,WB
USR_1892,66,retired,xpress_credit,49878,644.0,28814.91,97,AP
USR_1893,69,self_employed,xpress_power,129414,691.0,80039.29,8,TN
USR_1894,51,farmer,xpress_power,9828,,3959.57,96,DL
USR_1895,69,gig_worker,xpress_power,11123,775.0,6506.26,17,DL
USR_1896,20,gig_worker,xpress_power,20453,795.0,10762.43,30,GJ
USR_1897,40,retired,xpress_power,30243,,6433.97,21,RJ
USR_1898,18,student,xpress_credit,10437,,5210.13,34,RJ
USR_1899,23,salaried,xpress_credit,26628,678.0,6099.95,27,KA
USR_1900,24,salaried,xpress_power,73739,650.0,40356.95,54,RJ
USR_1901,40,self_employed,xpress_power,89900,594.0,39116.94,31,WB
USR_1902,53,farmer,two_wheeler,13109,756.0,3860.57,6,RJ
USR_1903,27,salaried,two_wheeler,40622,,28409.25,110,MH
USR_1904,39,salaried,xpress_credit,31689,,9273.73,95,KA
USR_1905,61,student,two_wheeler,3205,728.0,1115.27,74,DL
USR_1906,66,self_employed,two_wheeler,199123,,46001.36,1,KL
USR_1907,24,farmer,xpress_credit,6542,641.0,865.69,107,KL
USR_1908,23,salaried,xpress_credit,26230,695.0,7010.23,61,RJ
USR_1909,70,gig_worker,xpress_power,27059,570.0,11641.01,119,MH
USR_1910,44,salaried,two_wheeler,60037,,40400.49,31,MH
USR_1911,70,student,xpress_credit,7496,553.0,2818.69,110,RJ
USR_1912,42,student,two_wheeler,10454,568.0,1201.44,113,DL
USR_1913,27,self_employed,xpress_credit,67755,793.0,25135.02,3,TN
USR_1914,32,gig_worker,xpress_power,23380,751.0,14052.87,44,KL
USR_1915,56,salaried,xpress_credit,69808,,33867.74,52,DL
USR_1916,42,salaried,xpress_credit,57351,,17315.31,19,AP
USR_1917,60,farmer,xpress_power,27580,611.0,9061.86,52,DL
USR_1918,63,salaried,xpress_power,77167,638.0,48071.85,119,UP
USR_1919,48,salaried,xpress_power,91794,769.0,46680.12,76,KA
USR_1920,42,salaried,xpress_power,38653,,19406.82,109,DL
USR_1921,30,retired,two_wheeler,56149,570.0,14190.46,113,MH
USR_1922,24,student,two_wheeler,13928,651.0,9733.29,112,RJ
USR_1923,70,retired,xpress_power,35602,660.0,23661.43,105,KL
USR_1924,39,self_employed,xpress_power,15615,,7973.07,65,KL
USR_1925,38,salaried,two_wheeler,34192,760.0,13077.29,54,TN
USR_1926,57,self_employed,xpress_power,62494,,3373.65,79,KA
USR_1927,69,farmer,two_wheeler,11242,,7288.87,1,AP
USR_1928,51,salaried,xpress_power,19073,757.0,1166.55,116,RJ
USR_1929,37,salaried,xpress_credit,122721,,71507.86,89,DL
USR_1930,59,student,two_wheeler,13382,553.0,4276.57,108,KL
USR_1931,38,salaried,xpress_credit,58560,,13438.86,20,AP
USR_1932,54,salaried,xpress_power,139925,825.0,56922.91,86,RJ
USR_1933,61,gig_worker,two_wheeler,32406,,7102.88,38,WB
USR_1934,56,salaried,xpress_credit,28448,,8184.93,18,TN
USR_1935,50,salaried,two_wheeler,35739,579.0,21291.72,5,KA
USR_1936,29,student,xpress_credit,11657,677.0,4510.15,26,DL
USR_1937,57,salaried,two_wheeler,34322,588.0,7206.29,21,RJ
USR_1938,58,gig_worker,xpress_power,30399,820.0,13572.79,43,KA
USR_1939,48,salaried,xpress_credit,113331,,19004.58,60,KL
USR_1940,67,salaried,two_wheeler,149942,643.0,32199.28,7,AP
USR_1941,29,salaried,xpress_power,98197,599.0,66750.25,54,KA
USR_1942,23,gig_worker,xpress_power,18971,,11584.18,99,KL
USR_1943,62,gig_worker,xpress_power,37697,,25833.86,29,KL
USR_1944,20,salaried,two_wheeler,129540,,54097.74,1,GJ
USR_1945,55,student,xpress_credit,7333,687.0,2855.09,73,TN
USR_1946,31,salaried,xpress_credit,128251,,61001.35,42,UP
USR_1947,52,retired,xpress_credit,44022,695.0,27003.6,24,KA
USR_1948,40,gig_worker,xpress_power,20308,,8591.18,34,AP
USR_1949,19,salaried,xpress_power,43896,,4091.94,103,KA
USR_1950,30,self_employed,xpress_credit,77782,799.0,34767.51,87,KA
USR_1951,65,gig_worker,xpress_power,27406,,1403.66,95,RJ
USR_1952,55,salaried,xpress_power,54305,,12034.94,15,UP
USR_1953,21,salaried,xpress_power,64592,790.0,16614.29,109,TN
USR_1954,64,salaried,two_wheeler,31057,668.0,10318.81,115,GJ
USR_1955,41,student,two_wheeler,10300,,4220.42,69,AP
USR_1956,61,farmer,xpress_credit,6776,703.0,4432.02,5,RJ
USR_1957,46,self_employed,two_wheeler,192018,,63402.39,75,RJ
USR_1958,26,salaried,xpress_credit,104893,793.0,71128.68,81,GJ
USR_1959,20,self_employed,two_wheeler,177862,767.0,35680.08,19,GJ
USR_1960,69,retired,xpress_credit,30236,639.0,5769.04,9,WB
USR_1961,58,self_employed,xpress_power,158617,820.0,45086.21,28,DL
USR_1962,38,gig_worker,xpress_power,26839,744.0,5712.16,18,UP
USR_1963,40,self_employed,two_wheeler,31637,,2089.04,42,WB
USR_1964,51,retired,two_wheeler,13484,,9220.58,95,KA
USR_1965,66,retired,two_wheeler,46733,,14445.75,5,GJ
USR_1966,56,student,two_wheeler,3592,,1881.28,72,WB
USR_1967,40,student,xpress_credit,13321,,1487.15,102,DL
USR_1968,67,gig_worker,xpress_credit,28851,,7546.12,72,KA
USR_1969,51,salaried,xpress_credit,127824,,8172.54,29,MH
USR_1970,27,student,xpress_power,6025,637.0,1940.62,3,UP
USR_1971,40,self_employed,xpress_credit,180801,670.0,82035.1,5,DL
USR_1972,37,salaried,xpress_credit,114405,829.0,47723.97,65,AP
USR_1973,39,salaried,xpress_credit,96666,669.0,26803.04,21,MH
USR_1974,27,gig_worker,xpress_credit,13413,,6039.41,46,RJ
USR_1975,21,salaried,xpress_power,77979,,11044.68,85,TN
USR_1976,65,student,two_wheeler,12847,686.0,4647.54,45,KA
USR_1977,35,retired,two_wheeler,45545,,21790.3,35,MH
USR_1978,55,gig_worker,xpress_power,19304,,6728.54,45,MH
USR_1979,24,farmer,two_wheeler,20436,,12397.36,93,MH
USR_1980,58,student,xpress_credit,12383,557.0,8540.73,104,KA
USR_1981,20,gig_worker,xpress_credit,29552,,10065.12,91,KA
USR_1982,70,gig_worker,two_wheeler,16974,823.0,10476.59,96,AP
USR_1983,67,self_employed,xpress_credit,149108,761.0,38302.83,77,WB
USR_1984,41,salaried,xpress_credit,92564,770.0,36950.03,2,UP
USR_1985,58,self_employed,xpress_power,188352,,108966.64,27,TN
USR_1986,54,salaried,xpress_power,18376,800.0,6245.59,59,AP
USR_1987,30,salaried,xpress_power,118898,748.0,23808.28,33,GJ
USR_1988,29,salaried,two_wheeler,108676,844.0,57033.53,12,AP
USR_1989,32,self_employed,xpress_credit,198443,647.0,93641.07,39,GJ
USR_1990,55,self_employed,xpress_power,10891,,807.72,1,AP
USR_1991,70,student,xpress_power,13488,,6830.85,41,RJ
USR_1992,68,salaried,xpress_credit,19782,,10178.63,114,AP
USR_1993,70,farmer,xpress_credit,25105,781.0,16514.06,77,GJ
USR_1994,25,farmer,xpress_credit,23289,739.0,7758.6,35,GJ
USR_1995,35,student,two_wheeler,12720,,2513.88,103,KA
USR_1996,38,retired,xpress_credit,53039,,23204.87,39,AP
USR_1997,60,farmer,xpress_power,16914,709.0,6626.17,97,AP
USR_1998,57,retired,two_wheeler,13405,,3693.46,18,WB
USR_1999,51,salaried,xpress_power,27939,,9852.99,31,KL
USR_2000,42,retired,two_wheeler,11607,627.0,4953.47,65,UP
