user_id,income_regularity,spending_consistency,bill_payment_ratio,savings_rate,emi_burden_ratio,upi_activity_volume,rent_payment_regularity,cash_withdrawal_ratio,TARGET,age,monthly_income,cibil_score,employment_type,loan_type,existing_emi,account_age_months
USR_1051,0.531,0.3874,0.75,-1.0,0.1096,4.0,0.8233,0.0471,1,45,4789,843.0,student,xpress_credit,1096.82,70
USR_1973,0.0,0.3487,0.7143,-1.0,1.0,4.1667,0.738,0.0836,1,39,96666,669.0,salaried,xpress_credit,26803.04,21
USR_1442,0.2872,0.0771,0.8,-1.0,1.0,3.0,0.7545,0.1295,1,54,28138,,gig_worker,xpress_credit,15457.17,38
USR_0602,0.0,0.4822,1.0,0.2925,0.2194,5.6667,0.8201,0.1533,0,58,117049,,self_employed,two_wheeler,51957.82,84
USR_1282,0.4042,0.4993,0.8571,-0.3294,0.0658,8.0,0.8475,0.3467,0,68,8660,,student,xpress_power,1852.76,46
USR_0244,0.4807,0.6163,1.0,-1.0,0.3857,9.0,0.8101,0.2718,1,37,14895,,retired,xpress_credit,6635.96,76
USR_1337,0.7885,0.5456,0.6667,-0.7864,0.7524,4.1667,0.7982,0.0777,1,39,21020,,farmer,two_wheeler,14387.05,66
USR_1068,0.0,0.46,0.625,-0.3257,0.7613,7.6667,0.7604,0.0816,1,36,87271,587.0,self_employed,two_wheeler,48702.72,27
USR_1476,0.0,0.2098,1.0,0.4919,0.2773,3.5,0.5,0.0417,0,35,164522,577.0,self_employed,xpress_credit,68695.61,109
USR_0313,0.2227,0.6333,0.9091,0.6943,0.0376,8.0,0.7819,0.1017,0,20,146354,,salaried,xpress_power,10493.49,8
USR_0436,0.0638,0.4975,0.6923,-0.1097,0.0379,8.8571,0.6758,0.2348,0,18,21689,630.0,gig_worker,xpress_power,1519.48,41
USR_1899,0.5864,0.769,0.7778,0.2257,0.1022,4.5,0.6772,0.0816,0,23,26628,678.0,salaried,xpress_credit,6099.95,27
USR_1329,0.4846,0.8291,0.75,-0.7578,0.14,6.3333,0.9296,0.2234,1,31,10540,,student,xpress_credit,2254.7,51
USR_0309,0.2786,0.7992,1.0,0.3691,0.4419,9.3333,0.7792,0.0109,0,19,163335,591.0,self_employed,xpress_power,61018.38,6
USR_0431,0.0,0.7432,0.5833,-0.2668,0.5933,8.8333,0.673,0.1184,1,47,40711,596.0,salaried,xpress_credit,23382.39,39
USR_0661,0.4041,0.6263,0.5455,0.3147,0.1828,8.5,0.7172,0.2232,0,40,49650,719.0,salaried,two_wheeler,17748.28,48
USR_0371,0.5671,0.5625,1.0,0.6814,0.0175,5.5,0.6316,0.0467,0,21,58456,665.0,retired,xpress_power,3043.17,81
USR_0567,0.5235,0.6565,1.0,-1.0,0.4506,5.5,0.8526,0.1889,1,24,10566,788.0,student,xpress_credit,5073.32,81
USR_0980,0.0,0.0,1.0,0.4758,0.3628,4.3333,0.5,0.0581,0,23,138313,628.0,salaried,two_wheeler,52020.14,51
USR_0182,0.6309,0.2193,0.5556,0.2713,0.4301,8.3333,0.7546,0.1097,0,37,149165,641.0,salaried,two_wheeler,78360.18,47
USR_1363,0.7898,0.8237,0.8182,-1.0,0.707,8.8333,0.6272,0.1467,1,41,24690,,retired,xpress_power,9774.2,56
USR_0622,0.4249,0.6661,1.0,-1.0,0.694,8.6667,0.702,0.166,1,31,14045,,student,two_wheeler,6995.14,46
USR_0819,0.4906,0.8083,0.8462,-1.0,0.2344,8.0,0.685,0.2332,1,62,12774,,student,xpress_credit,3835.88,87
USR_1193,0.5326,0.7097,1.0,0.4748,0.3127,5.8333,0.7585,0.0585,0,63,97001,741.0,salaried,xpress_credit,64253.72,26
USR_0953,0.1528,0.4339,0.5833,-0.1064,0.4328,7.8333,0.7061,0.0984,0,23,62098,736.0,salaried,xpress_credit,38389.59,54
USR_1422,0.2267,0.4701,0.5455,0.5115,0.0401,6.5,0.7164,0.0563,0,26,47710,,retired,xpress_power,3086.5,52
USR_1841,0.5086,0.7291,0.5,-0.9414,0.2688,7.5,0.722,0.2044,0,66,8311,788.0,student,xpress_power,4397.41,69
USR_0923,0.004,0.1854,0.6667,0.3886,0.0347,4.0,0.7965,0.1153,0,36,148177,783.0,salaried,xpress_power,8425.13,78
USR_1074,0.0527,0.3771,0.9091,-0.588,0.3582,8.0,0.7875,0.1807,0,60,38677,,gig_worker,xpress_credit,8320.2,56
USR_0297,0.1868,0.4882,1.0,-0.3087,0.4002,3.5,0.9119,0.1475,0,41,77424,,salaried,xpress_power,18072.43,92
USR_0967,0.1911,0.6209,1.0,-0.1603,0.2919,9.0,0.7055,0.1777,0,36,32455,846.0,gig_worker,xpress_credit,20643.34,88
USR_0462,0.234,0.6729,1.0,0.3017,0.3617,9.6667,0.8273,0.0243,0,51,127935,710.0,salaried,two_wheeler,62351.24,82
USR_1303,0.1154,0.4746,0.625,0.5199,0.2418,5.0,0.6539,0.0719,0,22,115264,,salaried,two_wheeler,35878.08,27
USR_1177,0.4619,0.4928,0.7778,0.2605,0.1936,3.3333,0.7847,0.1045,0,23,89191,,salaried,xpress_power,12871.92,56
USR_0378,0.0225,0.7625,0.7143,0.0335,0.48,8.1667,0.7468,0.0691,0,19,92064,624.0,salaried,xpress_power,25477.18,3
USR_0799,0.1147,0.4277,0.7857,0.0274,0.1664,6.6667,0.677,0.0912,0,39,108707,637.0,self_employed,two_wheeler,15254.84,7
USR_1103,0.5144,0.2088,0.75,0.2284,0.1647,3.3333,0.624,0.0,0,54,15241,843.0,retired,xpress_power,6745.72,105
USR_0106,0.0,0.5075,0.9375,0.335,0.2572,6.5714,0.7352,0.0426,0,55,116288,,self_employed,two_wheeler,61058.63,9
USR_0127,0.47,0.4393,1.0,-0.9941,0.1959,3.1667,0.8843,0.0582,1,40,11914,707.0,student,two_wheeler,2072.4,45
USR_1996,0.4844,0.6706,0.9,-0.0415,0.4642,4.8333,0.7212,0.0869,0,38,53039,,retired,xpress_credit,23204.87,39
USR_0839,0.4268,0.7813,0.6923,-1.0,0.181,8.1667,0.7315,0.238,1,62,4559,565.0,student,xpress_power,2461.49,115
USR_0356,0.0981,0.3739,1.0,-0.4284,0.2997,2.1667,0.6969,0.1059,0,66,26120,753.0,salaried,two_wheeler,10808.39,31
USR_1617,0.6088,0.5522,0.5833,-0.159,0.3257,8.3333,0.7805,0.129,0,55,30644,562.0,gig_worker,xpress_credit,14505.58,72
USR_0683,0.669,0.5821,1.0,-0.0408,0.3377,6.0,0.7021,0.1397,0,34,38129,624.0,retired,two_wheeler,23255.71,78
USR_0813,0.5561,0.8648,0.8571,-0.5524,0.2911,6.1667,0.6358,0.2223,1,29,13990,,retired,two_wheeler,6347.53,38
USR_1681,0.6976,0.2929,0.625,-0.276,0.1319,5.5,0.7011,0.1296,0,51,11122,,student,two_wheeler,3437.29,104
USR_0210,0.7472,0.8753,0.5,0.0519,0.2057,4.0,0.7014,0.1362,0,64,19847,,retired,xpress_credit,8543.74,79
USR_1493,0.468,0.7601,0.75,0.5584,0.1884,7.6667,0.6907,0.1218,0,56,153009,807.0,self_employed,two_wheeler,66173.61,25
USR_0141,0.1017,0.5058,0.8182,-0.7804,0.5289,3.8571,0.7787,0.1237,1,44,30520,,gig_worker,xpress_power,9833.57,92
USR_1975,0.5619,0.369,0.875,0.5999,0.1053,5.5,0.7324,0.1047,0,21,77979,,salaried,xpress_power,11044.68,85
USR_1340,0.3738,0.1668,1.0,0.1368,0.4891,3.3333,0.5,0.1447,0,70,48294,602.0,self_employed,xpress_power,27898.41,63
USR_1798,0.4656,0.5944,1.0,-0.9556,0.3709,5.1667,0.6059,0.1764,1,49,11291,,student,xpress_power,6583.09,50
USR_1575,0.3561,0.0903,0.875,-0.4534,0.881,5.5,0.7657,0.0172,1,45,165752,,self_employed,xpress_credit,90666.7,43
USR_1182,0.4137,0.6982,0.75,-0.4697,0.3706,11.1667,0.6763,0.0738,0,20,27529,,self_employed,xpress_power,17869.69,117
USR_1394,0.0,0.5005,0.5714,-1.0,1.0,6.1429,0.7411,0.0531,1,24,23664,,gig_worker,xpress_power,16543.24,85
USR_1816,0.1635,0.4666,1.0,-0.7466,0.315,6.5,0.703,0.1185,1,68,11330,,student,two_wheeler,6250.49,38
USR_0712,0.3588,0.7665,0.7857,0.125,0.2686,8.6667,0.7766,0.1237,0,67,58467,788.0,retired,xpress_credit,23713.02,70
USR_1794,0.2206,0.5207,0.8125,0.3241,0.4631,6.3333,0.4463,0.0768,0,36,143236,,self_employed,xpress_power,66207.05,51
USR_0893,0.4639,0.696,0.8333,0.1334,0.0618,8.8333,0.7424,0.1508,0,22,8660,,student,two_wheeler,1028.53,49
USR_0860,0.5412,0.5511,0.8125,-1.0,0.3138,7.5,0.7155,0.2069,0,71,12073,,retired,xpress_power,7007.61,53
USR_0011,0.0,0.6354,0.8333,-0.3601,0.5129,4.8333,0.6512,0.0444,0,32,129752,612.0,salaried,xpress_power,75262.64,81
USR_1695,0.555,0.5081,0.8462,0.1069,0.5152,5.4286,0.7547,0.0828,0,21,32205,,self_employed,xpress_power,22112.69,82
USR_1428,0.5128,0.1755,0.75,0.0285,0.2724,4.0,0.7817,0.1133,0,57,109265,584.0,self_employed,two_wheeler,43158.35,7
USR_0283,0.5192,0.6452,0.85,-0.396,0.3504,8.8333,0.6208,0.1584,0,29,21944,,gig_worker,two_wheeler,10773.32,16
USR_0811,0.5403,0.5878,1.0,-0.3757,0.0415,6.5,0.6275,0.1776,0,70,12746,749.0,farmer,xpress_power,861.66,109
USR_1342,0.2197,0.737,0.5,0.3648,0.3774,5.1667,0.844,0.0786,0,54,111746,817.0,self_employed,xpress_credit,61028.44,97
USR_0292,0.3506,0.7191,0.9167,0.2422,0.424,3.1429,0.7655,0.0319,0,31,27008,610.0,farmer,two_wheeler,18548.29,3
USR_0755,0.3725,0.2215,0.7,0.543,0.1535,5.3333,0.6195,0.1132,0,42,109948,757.0,salaried,two_wheeler,28226.48,24
USR_0627,0.7337,0.7545,0.625,0.2275,0.185,7.8333,0.7327,0.2647,0,67,14633,603.0,retired,xpress_power,5170.91,97
USR_0944,0.3626,0.419,1.0,-0.9894,0.878,4.5,0.7098,0.0515,1,38,139263,705.0,self_employed,two_wheeler,69438.09,115
USR_0862,0.4838,0.728,0.7778,-0.2737,0.1855,8.6667,0.7125,0.1944,0,56,10147,593.0,gig_worker,two_wheeler,6268.79,59
USR_0130,0.0587,0.3574,0.8182,0.1247,0.1467,7.3333,0.8291,0.144,0,46,50806,711.0,self_employed,xpress_credit,16038.3,87
USR_1176,0.4648,0.6811,0.8667,0.6555,0.1289,7.0,0.7851,0.0696,0,53,120156,568.0,salaried,two_wheeler,45820.54,29
USR_0324,0.0,0.5841,1.0,-0.5582,0.5857,4.8333,0.7023,0.162,1,21,30309,,gig_worker,two_wheeler,16550.26,53
USR_1091,0.3743,0.5065,0.7857,0.1438,0.4019,10.5,0.7291,0.0868,0,34,115326,,salaried,xpress_credit,56997.85,83
USR_0844,0.4647,0.4874,0.7143,0.3662,0.2164,8.6667,0.7069,0.1707,0,52,50733,,self_employed,xpress_credit,19462.16,69
USR_0964,0.0183,0.2707,0.8571,-0.4006,0.7125,4.8333,0.9102,0.0694,1,59,66428,,salaried,two_wheeler,37824.33,31
USR_1865,0.634,0.1621,0.75,0.5262,0.1186,3.1667,0.6731,0.0352,0,58,37778,,gig_worker,two_wheeler,11985.25,65
USR_0866,0.4958,0.5099,1.0,-0.883,0.3378,3.8333,0.61,0.2237,1,56,13719,828.0,farmer,xpress_credit,4100.43,96
USR_0922,0.0,0.3031,1.0,-0.206,0.0444,1.8333,0.5,0.2635,0,28,42214,,self_employed,xpress_power,4713.28,106
USR_0696,0.0,0.2154,1.0,-0.6038,0.9078,2.0,0.5,0.0382,1,57,41312,763.0,salaried,xpress_credit,21998.22,55
USR_0216,0.526,0.3879,0.75,0.7784,0.0384,3.8333,0.5,0.1569,0,51,63320,,salaried,xpress_power,13214.61,26
USR_1781,0.5016,0.5272,1.0,-0.8933,1.0,4.8333,0.6736,0.0717,1,56,101916,788.0,salaried,xpress_power,65006.61,116
USR_1262,0.4388,0.6964,0.9,0.0105,0.346,10.3333,0.6981,0.0686,0,57,61104,842.0,salaried,xpress_power,24555.74,47
USR_0159,0.0425,0.4922,0.8,-0.089,0.24,7.5,0.7075,0.1245,0,61,73606,614.0,salaried,two_wheeler,15104.33,3
USR_1059,0.6086,0.3295,1.0,0.0606,0.7043,4.0,0.7471,0.0563,0,38,197167,667.0,self_employed,xpress_credit,115008.47,79
USR_0989,0.1667,0.4302,1.0,-0.0087,0.5944,6.3333,0.6776,0.0665,0,71,144344,,salaried,xpress_power,55724.59,81
USR_0842,0.3417,0.7456,1.0,-1.0,1.0,4.0,0.9488,0.0953,1,56,32372,,retired,xpress_credit,15433.86,105
USR_0635,0.2511,0.5964,0.8462,0.0555,0.2087,9.6667,0.7913,0.163,0,47,49069,,salaried,xpress_power,13929.03,90
USR_0517,0.0,0.2419,0.6,-0.0284,0.5425,5.0,0.5915,0.0538,0,24,104132,,salaried,xpress_credit,65080.33,73
USR_1429,0.4282,0.5993,1.0,-1.0,0.601,8.3333,0.744,0.1807,1,46,18315,,gig_worker,xpress_power,9238.43,24
USR_1748,0.2384,0.5931,0.5714,-0.1817,0.5185,9.0,0.8137,0.0909,1,66,67499,838.0,salaried,xpress_credit,35813.2,48
USR_0598,0.2933,0.4594,0.8889,0.2262,0.3805,5.0,0.6867,0.0442,0,34,104312,,salaried,xpress_credit,57109.38,2
USR_0196,0.3712,0.5004,0.65,0.6094,0.04,8.3333,0.8453,0.1357,0,28,113511,552.0,salaried,xpress_credit,8682.48,60
USR_1784,0.4701,0.3926,1.0,-0.4448,0.2767,3.8333,0.7589,0.1693,0,35,38044,615.0,gig_worker,xpress_power,15878.14,75
USR_0870,0.4745,0.5392,0.7778,-0.0592,0.1286,4.3333,0.6666,0.0074,0,59,9946,822.0,gig_worker,two_wheeler,3496.6,29
USR_0411,0.3225,0.7133,1.0,-0.4713,0.5805,4.6667,0.6128,0.0622,0,35,53309,,self_employed,xpress_power,32602.45,8
USR_0097,0.4083,0.4901,0.8,-0.1349,0.3001,4.1429,0.7965,0.1401,0,21,36734,660.0,retired,xpress_credit,19429.88,111
USR_1001,0.4405,0.3907,0.9,-0.1671,0.2161,6.0,0.7357,0.0092,0,68,15972,563.0,gig_worker,two_wheeler,6198.33,117
USR_1506,0.6508,0.4299,0.875,-0.0611,0.0897,5.8333,0.6341,0.1299,0,52,12867,827.0,student,two_wheeler,8299.99,49
USR_0157,0.1978,0.6922,0.6667,-0.4356,0.2801,9.1667,0.7256,0.1692,1,59,10545,,retired,two_wheeler,6522.67,13
USR_0420,0.0,0.4664,0.75,0.7005,0.0348,4.2857,0.8404,0.2619,0,68,122096,666.0,salaried,two_wheeler,8693.44,99
USR_1803,0.4415,0.4307,0.5833,0.4805,0.3561,6.5,0.7681,0.0612,0,38,137304,726.0,salaried,xpress_credit,76365.71,73
USR_0478,0.3585,0.3803,0.7,0.3381,0.169,8.0,0.691,0.0832,0,59,131866,676.0,self_employed,xpress_credit,26667.55,15
USR_1856,0.2469,0.6754,0.9286,-0.0713,0.0908,7.0,0.808,0.0551,0,37,56523,753.0,retired,two_wheeler,9689.46,63
USR_0669,0.0,0.361,1.0,-1.0,0.8972,4.1667,0.7832,0.0286,1,38,147263,559.0,self_employed,xpress_credit,56954.02,116
USR_1418,0.4587,0.842,0.6,-0.0022,0.2982,8.8333,0.7702,0.142,0,34,61365,,salaried,xpress_power,24910.99,41
USR_1872,0.3202,0.733,1.0,-0.4654,0.5875,3.1667,0.8094,0.1273,1,55,39067,646.0,salaried,xpress_credit,25716.66,22
USR_1300,0.1687,0.7202,0.875,-0.4204,0.4732,4.0,0.5,0.0677,0,64,18857,735.0,gig_worker,two_wheeler,11922.86,17
USR_0448,0.6232,0.6727,0.625,0.4052,0.1719,8.0,0.7736,0.0781,0,40,90277,829.0,salaried,xpress_power,20728.27,74
USR_0554,0.6131,0.4389,0.7273,-0.5853,0.5063,3.6667,0.8287,0.1797,1,69,23780,843.0,self_employed,two_wheeler,11733.04,110
USR_0179,0.494,0.4822,0.5556,0.5149,0.0358,3.1667,0.6038,0.1183,0,29,92475,578.0,salaried,two_wheeler,5953.57,6
USR_0391,0.1244,0.3836,0.625,-0.0137,0.1428,2.5714,0.7655,0.2513,0,54,36099,,gig_worker,xpress_power,4277.27,83
USR_0579,0.1955,0.4961,1.0,0.4023,0.1674,3.0,0.9048,0.0551,0,50,122752,,self_employed,xpress_credit,55826.35,47
USR_1478,0.0,0.5335,0.5882,0.2987,0.3678,10.1667,0.7652,0.0394,0,58,124579,836.0,self_employed,xpress_credit,56113.5,19
USR_1707,0.0,0.056,0.6667,0.0145,0.169,2.8333,0.5,0.0868,0,39,35821,,gig_worker,two_wheeler,13497.69,23
USR_1288,0.0,0.2911,0.6667,-0.0911,0.2042,2.3333,0.7834,0.1267,0,50,16229,650.0,retired,two_wheeler,9313.51,60
USR_1645,0.2983,0.462,0.8,0.6565,0.0876,2.1667,0.9311,0.1448,0,21,115879,555.0,self_employed,xpress_power,29796.99,29
USR_1024,0.4005,0.4455,1.0,-0.9941,0.4209,2.6,0.5,0.0218,1,47,25142,659.0,farmer,xpress_credit,4080.35,8
USR_0821,0.3532,0.4564,0.8571,0.1432,0.2963,6.8333,0.725,0.1458,0,71,43785,552.0,self_employed,two_wheeler,24647.12,29
USR_1825,0.4815,0.485,0.75,0.4992,0.3057,5.0,0.5713,0.0353,0,63,97018,,salaried,two_wheeler,60927.77,106
USR_0985,0.0394,0.56,1.0,-1.0,0.6219,6.6667,0.6484,0.0437,1,45,85793,,salaried,xpress_credit,15331.38,82
USR_1339,0.526,0.742,0.7273,0.2049,0.29,8.6667,0.6531,0.1366,0,51,58271,717.0,salaried,xpress_credit,24713.15,81
USR_0665,0.7943,0.6225,0.8333,0.1875,0.1106,9.5,0.7362,0.2375,0,31,17881,,salaried,xpress_credit,1956.62,18
USR_0143,0.2431,0.2398,0.75,0.446,0.1918,3.1667,0.7058,0.1115,0,46,72492,662.0,salaried,xpress_power,37623.08,104
USR_1517,0.0,0.6427,0.6667,0.0005,0.5366,6.6667,0.859,0.0482,1,67,112208,,self_employed,xpress_credit,40164.19,6
USR_1430,0.0,0.7285,0.7273,-1.0,0.3949,7.6667,0.747,0.19,1,43,14003,555.0,student,xpress_power,5799.44,74
USR_0865,0.3575,0.5,0.8,0.3293,0.1172,3.8333,0.5,0.1615,0,40,59853,,retired,xpress_credit,10759.1,29
USR_0422,0.4884,0.6144,0.8,0.4501,0.2832,8.1667,0.6963,0.0861,0,18,42598,752.0,retired,xpress_power,22945.49,5
USR_0637,0.5681,0.4052,0.5882,-1.0,0.3728,8.2857,0.7677,0.107,1,62,17211,,self_employed,two_wheeler,5588.87,101
USR_1407,0.5329,0.5404,0.8947,0.2143,0.3722,8.0,0.8223,0.0239,0,61,123711,,self_employed,two_wheeler,56344.41,75
USR_0800,0.3632,0.3973,0.8889,0.2909,0.481,3.2,0.5,0.0648,0,48,101493,,self_employed,two_wheeler,39544.0,108
USR_1404,0.0,0.7449,0.6667,-0.7425,1.0,6.5,0.6815,0.0349,1,70,142843,555.0,salaried,two_wheeler,84390.72,69
USR_0616,0.1933,0.7861,0.9,-0.1092,0.2665,8.8333,0.7464,0.155,0,37,65733,660.0,salaried,xpress_power,16886.65,66
USR_0295,0.2014,0.518,1.0,0.4522,0.268,7.6667,0.7202,0.1091,0,22,123899,,salaried,xpress_credit,41376.44,57
USR_0924,0.6108,0.0719,0.75,-0.8315,0.013,3.2857,0.4871,0.4419,0,61,5166,,student,xpress_power,319.01,63
USR_1269,0.3028,0.7263,0.6429,0.2879,0.2387,9.2857,0.6587,0.0263,0,60,136801,705.0,self_employed,xpress_credit,30846.28,83
USR_1903,0.0034,0.4764,0.8333,-1.0,1.0,3.0,0.5,0.0829,1,27,40622,,salaried,two_wheeler,28409.25,110
USR_0089,0.5895,0.3939,1.0,0.6049,0.158,5.8333,0.6623,0.0251,0,67,131465,641.0,self_employed,xpress_credit,36278.09,22
USR_0042,0.3955,0.3865,1.0,-0.6317,0.4239,4.1667,0.6034,0.2941,1,37,11173,,student,xpress_credit,7022.27,87
USR_1802,0.3522,0.3464,1.0,-0.0785,0.6561,5.8333,0.8212,0.0241,0,50,114570,689.0,self_employed,two_wheeler,55637.55,21
USR_1934,0.0607,0.6398,0.9231,-0.009,0.2255,8.1667,0.689,0.0417,0,56,28448,,salaried,xpress_credit,8184.93,18
USR_0132,0.2443,0.6395,0.6429,-0.3758,0.2218,7.5,0.621,0.2903,0,25,45822,840.0,retired,xpress_credit,9533.81,78
USR_1002,0.5222,0.5067,1.0,-0.2852,0.2032,5.5,0.9125,0.1811,0,32,17764,757.0,retired,two_wheeler,2790.28,80
USR_1158,0.4125,0.6755,0.5455,0.14,0.3826,6.8333,0.7508,0.0549,0,54,78355,567.0,salaried,two_wheeler,23329.85,39
USR_1095,0.7225,0.4518,1.0,-0.4122,0.2177,3.1667,0.8811,0.2181,0,66,15840,803.0,salaried,two_wheeler,4535.74,100
USR_1855,0.4837,0.8762,1.0,-0.016,0.1126,8.1667,0.674,0.187,0,22,23833,,salaried,xpress_credit,3271.2,55
USR_1345,0.2422,0.3135,1.0,0.3361,0.0984,3.8333,0.7998,0.1426,0,38,112077,665.0,salaried,two_wheeler,26652.93,23
USR_1499,0.4249,0.6537,0.6923,-0.2194,0.4617,8.5,0.6564,0.1978,0,19,46080,826.0,self_employed,xpress_credit,24896.26,27
USR_0165,0.448,0.3467,1.0,-0.1914,0.1281,2.0,0.8325,0.1258,0,64,40448,727.0,retired,xpress_credit,14936.28,17
USR_0725,0.1624,0.2625,1.0,0.5814,0.0513,5.0,0.7189,0.0568,0,62,142624,,self_employed,two_wheeler,7486.92,20
USR_0291,0.1329,0.7146,0.7,-1.0,0.5849,7.1667,0.7412,0.1106,1,62,23394,,farmer,xpress_credit,11599.74,47
USR_1209,0.0874,0.596,0.6,0.0779,0.2761,9.5,0.6871,0.099,0,64,123730,837.0,salaried,two_wheeler,70129.84,52
USR_1589,0.1175,0.4427,1.0,-1.0,0.167,2.6667,0.7955,0.6004,1,33,8930,,student,xpress_power,5418.45,13
USR_1897,0.4098,0.8319,1.0,-1.0,0.3095,5.5,0.732,0.1708,1,40,30243,,retired,xpress_power,6433.97,21
USR_1642,0.6176,0.43,0.8333,0.3779,0.1382,7.3333,0.7376,0.0536,0,30,46535,795.0,retired,two_wheeler,14184.76,104
USR_1362,0.2888,0.562,0.6667,0.3272,0.1656,5.1667,0.765,0.1692,0,36,62842,837.0,salaried,xpress_power,27508.17,102
USR_0779,0.4703,0.3249,0.7143,0.5726,0.0867,4.0,0.763,0.1489,0,54,47196,,retired,two_wheeler,11713.44,18
USR_0840,0.0,0.533,0.7778,-0.2384,0.4092,8.0,0.7277,0.0673,0,71,76830,767.0,self_employed,xpress_credit,19295.91,43
USR_0349,0.5357,0.6072,0.6667,-0.7631,0.0831,9.6667,0.9299,0.2377,1,71,15718,642.0,gig_worker,xpress_credit,1464.74,16
USR_1945,0.2103,0.4716,1.0,-1.0,0.1717,7.3333,0.6661,0.1424,0,55,7333,687.0,student,xpress_credit,2855.09,73
USR_0572,0.4467,0.7875,0.5714,-0.5148,0.3051,9.1667,0.6954,0.1281,1,26,18558,652.0,salaried,xpress_credit,8592.71,57
USR_0918,0.3232,0.7146,0.8333,-0.3083,0.4315,4.6667,0.812,0.0572,0,41,27692,,gig_worker,xpress_power,15295.57,49
USR_0977,0.5577,0.674,0.6364,0.252,0.2512,6.5,0.784,0.0685,0,66,29182,845.0,gig_worker,xpress_power,11578.31,57
USR_1914,0.4991,0.661,0.6667,0.0869,0.3325,5.5,0.858,0.1091,0,32,23380,751.0,gig_worker,xpress_power,14052.87,44
USR_1469,0.0401,0.735,0.6,0.068,0.4701,5.5,0.7103,0.054,0,51,107693,,salaried,xpress_credit,35760.31,32
USR_1592,0.4096,0.5136,1.0,0.3954,0.3687,5.3333,0.7076,0.0376,0,65,88591,793.0,self_employed,two_wheeler,41936.19,65
USR_1318,0.1529,0.4283,1.0,0.6368,0.0882,2.8571,0.8303,0.1045,0,29,89280,683.0,salaried,xpress_power,16978.01,104
USR_1845,0.0,0.36,0.6667,-0.2842,0.4059,2.8333,0.8459,0.0579,1,60,43519,,self_employed,xpress_power,14464.54,89
USR_0137,0.3453,0.0999,0.6667,0.3329,0.1683,5.2857,0.7325,0.1124,0,61,34063,,salaried,xpress_credit,12436.6,81
USR_0459,0.0,0.7223,0.7273,0.3198,0.2717,7.5,0.815,0.0831,0,45,84212,822.0,salaried,two_wheeler,34145.39,41
USR_0376,0.2736,0.6266,0.5714,-0.414,0.384,8.0,0.7166,0.1274,0,67,25503,616.0,salaried,two_wheeler,13506.78,25
USR_1343,0.0,0.1725,1.0,-0.6363,0.7873,4.0,0.909,0.0709,1,30,93678,,salaried,two_wheeler,31543.77,109
USR_0334,0.7667,0.3583,0.9412,0.2293,0.1895,6.1667,0.6799,0.0755,0,38,59812,721.0,self_employed,xpress_power,7458.94,73
USR_1160,0.0,0.708,1.0,-0.2374,0.6026,8.6667,0.7466,0.0687,1,42,137135,715.0,self_employed,two_wheeler,53941.68,47
USR_1761,0.2669,0.4129,0.7,-0.2967,0.3525,3.5,0.8679,0.1816,0,47,30455,,retired,two_wheeler,17866.29,108
USR_1458,0.3991,0.4654,0.6667,0.4333,0.0371,7.7143,0.708,0.1975,0,59,18646,,salaried,xpress_credit,1959.2,55
USR_0817,0.3675,0.7765,0.8571,0.2628,0.3656,7.3333,0.7399,0.1135,0,33,66677,,self_employed,xpress_power,26225.6,41
USR_1115,0.0,0.6818,0.8,-0.0355,0.2338,5.1667,0.5704,0.108,0,42,69165,716.0,salaried,xpress_credit,12258.45,72
USR_1006,0.0102,0.8426,0.6667,-1.0,0.5894,7.8333,0.7783,0.1291,1,33,18974,,gig_worker,xpress_power,7445.99,13
USR_1857,0.167,0.7315,1.0,0.1143,0.3376,6.3333,0.7373,0.0423,0,19,130637,,salaried,xpress_credit,33819.18,30
USR_1955,0.2213,0.0792,0.8,-0.3677,0.1613,3.8333,0.6821,0.2949,0,41,10300,,student,two_wheeler,4220.42,69
USR_1851,0.6219,0.7537,0.8462,0.1753,0.2961,10.8333,0.7338,0.1336,0,32,24457,,salaried,two_wheeler,16962.67,86
USR_0911,0.3956,0.7538,0.7857,0.1591,0.4626,8.1667,0.7318,0.0495,0,30,73436,,salaried,xpress_credit,30713.64,21
USR_1930,0.4118,0.4159,0.6667,-0.4714,0.2395,2.8333,0.6812,0.2599,1,59,13382,553.0,student,two_wheeler,4276.57,108
USR_1126,0.3294,0.3869,1.0,0.1501,0.3231,8.6667,0.7775,0.0793,0,64,170527,,self_employed,xpress_power,97837.39,78
USR_0329,0.3136,0.48,0.75,-1.0,0.8705,6.8571,0.8225,0.1892,1,59,20075,673.0,salaried,two_wheeler,11826.31,19
USR_1248,0.0,0.0519,1.0,-0.1,0.4785,6.3333,0.7247,0.0298,0,31,129427,735.0,salaried,xpress_power,32489.32,51
USR_0319,0.6849,0.3647,1.0,-0.6792,0.0977,4.1667,0.623,0.1915,0,26,10587,835.0,retired,two_wheeler,1725.1,21
USR_1690,0.0,0.5052,1.0,0.5467,0.1298,3.3333,0.5,0.1676,0,48,95636,680.0,salaried,xpress_credit,21516.81,109
USR_1359,0.4711,0.5204,1.0,-0.0631,0.3202,8.1667,0.7932,0.1311,0,64,64923,,salaried,xpress_power,23543.49,6
USR_1733,0.6714,0.6058,0.8333,0.4977,0.1419,7.3333,0.7594,0.0586,0,19,193257,830.0,self_employed,xpress_credit,24535.51,44
